Row,Filename_x,topic_tag_x,Set_x,Filename_y,topic_tag_y,Set_y
1932,FF1output_id41_delay-1.5.mp4,対戦風景,Set70,MM3output_id29_delay1.0.mp4,対戦風景,Set(2)27
351,FF1output_id14_delay-0.75.mp4,アイテム,Set70,MM2output_id28_delay1.25.mp4,対戦風景,Set(2)138
2450,MM3output_id7_delay-1.0.mp4,アイテム,Set71,FF4output_id23_delay-0.75.mp4,アイテム,Set(2)121
341,FF1output_id14_delay0.0.mp4,アイテム,Set71,MF13output_id17_delay-0.5.mp4,アイテム,Set(2)92
1879,FF1output_id40_delay0.75.mp4,対戦風景,Set71,MM4output_id9_delay0.0.mp4,対戦風景,Set(2)40
1821,FF1output_id39_delay1.25.mp4,対戦風景,Set71,MF12output_id17_delay-1.5.mp4,ファイター,Set(2)119
2282,MM3output_id5_delay-1.0.mp4,対戦風景,Set72,MF24output_id14_delay-0.75.mp4,対戦風景,Set(2)15
2672,MM3output_id13_delay1.0.mp4,対戦風景,Set72,MM2output_id3_delay0.5.mp4,ファイター,Set(2)54
580,FF1output_id18_delay-0.5.mp4,アイテム,Set73,MF13output_id3_delay-0.5.mp4,ファイター,Set(2)84
2891,MM3output_id17_delay1.75.mp4,対戦風景,Set73,MM1output_id12_delay0.75.mp4,アイテム,Set(2)147
480,FF1output_id17_delay-1.5.mp4,アイテム,Set74,MM1output_id24_delay-1.0.mp4,対戦風景,Set(2)94
1192,FF1output_id28_delay-0.5.mp4,対戦風景,Set74,MM1output_id28_delay1.5.mp4,対戦風景,Set(2)145
3402,MM3output_id25_delay0.5.mp4,対戦風景,Set74,MF21output_id27_delay1.75.mp4,対戦結果,Set(2)127
1266,FF1output_id30_delay0.5.mp4,ファイター,Set74,MF21output_id9_delay1.75.mp4,アシストフィギュア,Set(2)115
2403,MM3output_id7_delay-0.75.mp4,アイテム,Set75,FF1output_id26_delay-0.75.mp4,ファイター,Set(2)38
2947,MM3output_id18_delay0.75.mp4,対戦風景,Set75,MF12output_id3_delay1.75.mp4,ファイター,Set(2)78
2335,MM3output_id5_delay0.75.mp4,対戦風景,Set75,MF21output_id14_delay0.0.mp4,アイテム,Set(2)103
2506,MM3output_id8_delay1.5.mp4,アイテム,Set75,MF14output_id20_delay0.75.mp4,対戦風景,Set(2)2
3299,MM3output_id23_delay1.75.mp4,対戦風景,Set75,FF2output_id11_delay0.75.mp4,アイテム,Set(2)47
2268,FF1output_id47_delay-1.5.mp4,対戦結果,Set76,MF21output_id5_delay1.0.mp4,アイテム,Set(2)75
2967,MM3output_id18_delay-0.75.mp4,対戦風景,Set76,MM2output_id25_delay1.25.mp4,対戦風景,Set(2)59
773,FF1output_id21_delay0.0.mp4,対戦風景,Set76,MF21output_id21_delay-0.5.mp4,アシストフィギュア,Set(2)39
3257,MM3output_id23_delay0.0.mp4,対戦風景,Set76,MM4output_id17_delay1.5.mp4,アイテム,Set(2)75
1686,FF1output_id37_delay0.5.mp4,対戦風景,Set76,FF2output_id32_delay0.0.mp4,対戦風景,Set(2)42
2119,FF1output_id44_delay0.75.mp4,ファイター,Set76,MF12output_id21_delay0.0.mp4,対戦風景,Set(2)92
1976,FF1output_id41_delay1.0.mp4,対戦風景,Set76,MF23output_id24_delay0.5.mp4,対戦結果,Set(2)36
2579,MM3output_id9_delay1.75.mp4,対戦風景,Set76,FF3output_id21_delay0.75.mp4,対戦風景,Set(2)36
1668,FF1output_id36_delay-1.5.mp4,対戦風景,Set77,MF22output_id19_delay1.0.mp4,対戦風景,Set(2)23
2054,FF1output_id43_delay-1.0.mp4,アイテム,Set77,FF2output_id16_delay1.25.mp4,アイテム,Set(2)145
1408,FF1output_id32_delay-0.5.mp4,対戦風景,Set77,MF22output_id21_delay1.5.mp4,対戦風景,Set(2)1
881,FF1output_id23_delay0.0.mp4,アイテム,Set77,FF2output_id11_delay1.5.mp4,アイテム,Set(2)67
2429,MM3output_id7_delay0.0.mp4,アイテム,Set77,MM2output_id18_delay-0.5.mp4,対戦風景,Set(2)76
858,FF1output_id23_delay0.5.mp4,アイテム,Set77,MM2output_id26_delay1.75.mp4,対戦風景,Set(2)117
3462,MM3output_id26_delay0.5.mp4,アイテム,Set77,FF4output_id19_delay0.0.mp4,アイテム,Set(2)22
2011,FF1output_id42_delay0.75.mp4,対戦風景,Set77,FF3output_id11_delay1.75.mp4,対戦風景,Set(2)143
1038,FF1output_id26_delay0.5.mp4,ファイター,Set78,MF23output_id18_delay0.0.mp4,対戦風景,Set(2)104
1269,FF1output_id30_delay1.25.mp4,ファイター,Set78,MF23output_id3_delay-1.5.mp4,ファイター,Set(2)70
250,FF1output_id13_delay1.5.mp4,アイテム,Set78,MF12output_id33_delay0.75.mp4,対戦結果,Set(2)92
1883,FF1output_id40_delay1.75.mp4,対戦風景,Set78,MM1output_id26_delay0.75.mp4,対戦風景,Set(2)64
662,FF1output_id20_delay-1.0.mp4,対戦風景,Set79,MF13output_id26_delay1.25.mp4,アイテム,Set(2)34
3246,MM3output_id23_delay0.5.mp4,対戦風景,Set79,FF1output_id41_delay0.0.mp4,対戦風景,Set(2)123
2707,MM3output_id14_delay0.75.mp4,対戦風景,Set79,FF3output_id27_delay1.75.mp4,対戦風景,Set(2)63
2930,MM3output_id17_delay-1.0.mp4,対戦風景,Set80,MM2output_id20_delay-0.75.mp4,対戦風景,Set(2)128
1660,FF1output_id36_delay-0.5.mp4,対戦風景,Set80,MF24output_id23_delay-0.5.mp4,対戦風景,Set(2)106
199,FF1output_id12_delay0.75.mp4,アイテム,Set80,MM2output_id10_delay0.0.mp4,対戦風景,Set(2)89
142,FF1output_id11_delay1.5.mp4,対戦風景,Set80,MF23output_id14_delay-1.25.mp4,対戦風景,Set(2)96
2856,MM3output_id16_delay-1.5.mp4,対戦風景,Set81,MF23output_id7_delay-1.0.mp4,対戦風景,Set(2)137
2521,MM3output_id9_delay-1.25.mp4,対戦風景,Set81,MM2output_id26_delay-1.0.mp4,対戦風景,Set(2)133
771,FF1output_id21_delay-0.75.mp4,対戦風景,Set81,MM2output_id16_delay-0.75.mp4,対戦風景,Set(2)143
104,FF1output_id10_delay1.0.mp4,対戦風景,Set81,FF1output_id42_delay0.5.mp4,対戦風景,Set(2)115
1164,FF1output_id28_delay-1.5.mp4,対戦風景,Set82,FF3output_id12_delay1.0.mp4,ファイター,Set(2)8
3037,MM3output_id19_delay-1.25.mp4,アイテム,Set82,MM1output_id15_delay1.0.mp4,対戦風景,Set(2)78
3525,MM3output_id27_delay1.25.mp4,対戦風景,Set82,MF12output_id23_delay-1.5.mp4,対戦風景,Set(2)21
2676,MM3output_id13_delay-1.5.mp4,対戦風景,Set83,MM3output_id17_delay1.0.mp4,対戦風景,Set(2)25
2800,MM3output_id15_delay-0.5.mp4,対戦風景,Set83,MM4output_id25_delay1.5.mp4,アイテム,Set(2)7
2370,MM3output_id6_delay0.5.mp4,アイテム,Set83,FF1output_id11_delay1.75.mp4,対戦風景,Set(2)28
919,FF1output_id24_delay0.75.mp4,アイテム,Set83,MF12output_id20_delay0.0.mp4,対戦風景,Set(2)119
1161,FF1output_id28_delay1.25.mp4,対戦風景,Set83,MF13output_id9_delay0.5.mp4,ファイター,Set(2)61
357,FF1output_id14_delay1.25.mp4,アイテム,Set83,MF14output_id22_delay-1.5.mp4,対戦風景,Set(2)94
1032,FF1output_id26_delay-1.5.mp4,ファイター,Set84,MM2output_id1_delay-1.0.mp4,ファイター,Set(2)140
2646,MM3output_id13_delay0.5.mp4,対戦風景,Set84,MF13output_id22_delay0.0.mp4,対戦風景,Set(2)63
2623,MM3output_id10_delay0.75.mp4,アイテム,Set84,FF2output_id34_delay0.0.mp4,対戦結果,Set(2)18
2203,FF1output_id45_delay0.75.mp4,対戦風景,Set84,MM1output_id10_delay1.75.mp4,対戦風景,Set(2)16
345,FF1output_id14_delay1.25.mp4,アイテム,Set84,MF12output_id22_delay0.5.mp4,対戦風景,Set(2)113
1017,FF1output_id25_delay1.25.mp4,対戦風景,Set84,FF1output_id10_delay0.5.mp4,対戦風景,Set(2)117
1555,FF1output_id34_delay0.75.mp4,アイテム,Set85,FF3output_id22_delay1.75.mp4,対戦風景,Set(2)58
2153,FF1output_id44_delay0.0.mp4,ファイター,Set86,FF1output_id16_delay1.5.mp4,アイテム,Set(2)29
1785,FF1output_id38_delay1.25.mp4,対戦風景,Set86,MF14output_id23_delay0.5.mp4,対戦風景,Set(2)77
503,FF1output_id17_delay1.75.mp4,アイテム,Set86,FF3output_id26_delay-1.25.mp4,対戦風景,Set(2)75
2819,MM3output_id15_delay1.75.mp4,対戦風景,Set86,MM4output_id19_delay0.75.mp4,対戦風景,Set(2)17
576,FF1output_id18_delay-1.5.mp4,アイテム,Set87,FF1output_id25_delay-1.0.mp4,対戦風景,Set(2)44
3013,MM3output_id19_delay-1.25.mp4,アイテム,Set87,FF2output_id15_delay1.0.mp4,ファイター,Set(2)96
1623,FF1output_id36_delay-0.75.mp4,対戦風景,Set87,FF1output_id28_delay1.25.mp4,対戦風景,Set(2)41
2434,MM3output_id7_delay1.5.mp4,アイテム,Set87,MM3output_id23_delay0.75.mp4,対戦風景,Set(2)22
1636,FF1output_id36_delay-0.5.mp4,対戦風景,Set88,MF11output_id4_delay-0.5.mp4,ファイター,Set(2)137
2349,MM3output_id6_delay1.25.mp4,アイテム,Set88,MF24output_id2_delay-1.5.mp4,ファイター,Set(2)24
2254,FF1output_id47_delay1.5.mp4,対戦結果,Set88,FF1output_id30_delay-1.25.mp4,ファイター,Set(2)58
1018,FF1output_id25_delay1.5.mp4,対戦風景,Set88,MF21output_id9_delay0.75.mp4,アシストフィギュア,Set(2)79
3456,MM3output_id26_delay-1.5.mp4,アイテム,Set89,FF2output_id11_delay-1.0.mp4,アイテム,Set(2)28
2665,MM3output_id13_delay-1.25.mp4,対戦風景,Set89,MM1output_id27_delay-1.0.mp4,対戦風景,Set(2)77
3436,MM3output_id26_delay-0.5.mp4,アイテム,Set89,FF1output_id37_delay-0.5.mp4,対戦風景,Set(2)133
1337,FF1output_id31_delay0.0.mp4,ファイター,Set90,FF2output_id14_delay1.5.mp4,アイテム,Set(2)122
2299,MM3output_id5_delay0.75.mp4,対戦風景,Set90,MF21output_id8_delay1.75.mp4,アイテム,Set(2)1
2869,MM3output_id16_delay-1.25.mp4,対戦風景,Set91,MF11output_id22_delay1.0.mp4,アイテム,Set(2)38
3544,MM3output_id28_delay-0.5.mp4,対戦風景,Set91,FF1output_id24_delay1.5.mp4,アイテム,Set(2)5
3510,MM3output_id27_delay0.5.mp4,対戦風景,Set91,MF13output_id24_delay0.0.mp4,対戦風景,Set(2)69
2280,MM3output_id5_delay-1.5.mp4,対戦風景,Set92,MM2output_id13_delay-1.0.mp4,アイテム,Set(2)110
2316,MM3output_id5_delay-1.5.mp4,対戦風景,Set92,MF23output_id26_delay1.0.mp4,対戦風景,Set(2)71
49,FF1output_id8_delay-1.25.mp4,ファイター,Set92,MF23output_id20_delay-1.0.mp4,アイテム,Set(2)81
520,FF1output_id17_delay-0.5.mp4,アイテム,Set92,FF4output_id11_delay1.5.mp4,対戦風景,Set(2)79
918,FF1output_id24_delay0.5.mp4,アイテム,Set92,MM1output_id22_delay0.0.mp4,アイテム,Set(2)121
247,FF1output_id13_delay0.75.mp4,アイテム,Set92,MF13output_id4_delay0.0.mp4,ファイター,Set(2)30
2710,MM3output_id14_delay1.5.mp4,対戦風景,Set92,MM3output_id14_delay-1.25.mp4,対戦風景,Set(2)68
2864,MM3output_id16_delay1.0.mp4,対戦風景,Set93,MF22output_id24_delay0.5.mp4,対戦結果,Set(2)94
3154,MM3output_id21_delay1.5.mp4,対戦風景,Set93,FF1output_id27_delay0.75.mp4,対戦風景,Set(2)82
463,FF1output_id16_delay0.75.mp4,アイテム,Set94,FF1output_id33_delay0.0.mp4,アイテム,Set(2)3
1558,FF1output_id34_delay1.5.mp4,アイテム,Set94,FF1output_id44_delay-1.25.mp4,ファイター,Set(2)90
2805,MM3output_id15_delay1.25.mp4,対戦風景,Set95,FF3output_id20_delay-1.5.mp4,対戦風景,Set(2)142
1678,FF1output_id36_delay1.5.mp4,対戦風景,Set95,FF2output_id14_delay-1.25.mp4,アイテム,Set(2)123
1238,FF1output_id29_delay-1.0.mp4,ファイター,Set96,FF4output_id32_delay1.25.mp4,対戦結果,Set(2)19
3449,MM3output_id26_delay0.0.mp4,アイテム,Set96,MF21output_id24_delay1.5.mp4,対戦風景,Set(2)108
872,FF1output_id23_delay1.0.mp4,アイテム,Set96,MM3output_id13_delay0.5.mp4,対戦風景,Set(2)82
1140,FF1output_id28_delay-1.5.mp4,対戦風景,Set97,MF23output_id3_delay1.0.mp4,ファイター,Set(2)7
3472,MM3output_id26_delay-0.5.mp4,アイテム,Set97,MF14output_id27_delay1.5.mp4,対戦風景,Set(2)83
2899,MM3output_id17_delay0.75.mp4,対戦風景,Set97,MF13output_id33_delay1.75.mp4,対戦結果,Set(2)42
684,FF1output_id20_delay-1.5.mp4,対戦風景,Set98,MF12output_id26_delay1.0.mp4,ファイター,Set(2)88
2413,MM3output_id7_delay-1.25.mp4,アイテム,Set98,MF12output_id9_delay1.0.mp4,対戦風景,Set(2)100
389,FF1output_id15_delay0.0.mp4,ファイター,Set98,FF4output_id30_delay-0.5.mp4,対戦風景,Set(2)64
3236,MM3output_id22_delay1.0.mp4,対戦風景,Set98,MF12output_id6_delay-1.5.mp4,対戦風景,Set(2)130
3521,MM3output_id27_delay0.0.mp4,対戦風景,Set99,MF12output_id33_delay1.5.mp4,対戦結果,Set(2)118
1242,FF1output_id29_delay0.5.mp4,ファイター,Set99,MF12output_id25_delay1.75.mp4,対戦風景,Set(2)95
2551,MM3output_id9_delay0.75.mp4,対戦風景,Set99,MF12output_id8_delay0.0.mp4,対戦風景,Set(2)26
2507,MM3output_id8_delay1.75.mp4,アイテム,Set99,MM1output_id21_delay0.75.mp4,アイテム,Set(2)65
1802,FF1output_id39_delay-1.0.mp4,対戦風景,Set100,MM4output_id10_delay-0.75.mp4,対戦風景,Set(2)131
1910,FF1output_id40_delay-1.0.mp4,対戦風景,Set100,MF23output_id22_delay1.25.mp4,対戦風景,Set(2)9
2658,MM3output_id13_delay0.5.mp4,対戦風景,Set100,FF4output_id25_delay1.75.mp4,アイテム,Set(2)46
2480,MM3output_id8_delay1.0.mp4,アイテム,Set100,MF14output_id15_delay0.5.mp4,対戦風景,Set(2)107
2457,MM3output_id7_delay1.25.mp4,アイテム,Set100,MF21output_id14_delay0.5.mp4,アイテム,Set(2)91
2821,MM3output_id16_delay-1.25.mp4,対戦風景,Set101,MF11output_id8_delay1.0.mp4,ファイター,Set(2)136
2487,MM3output_id8_delay-0.75.mp4,アイテム,Set102,FF4output_id32_delay1.25.mp4,対戦結果,Set(2)36
2381,MM3output_id6_delay0.0.mp4,アイテム,Set102,MM2output_id27_delay-0.5.mp4,対戦風景,Set(2)143
322,FF1output_id14_delay1.5.mp4,アイテム,Set102,FF1output_id14_delay0.75.mp4,アイテム,Set(2)120
1094,FF1output_id27_delay-1.0.mp4,対戦風景,Set103,MF23output_id6_delay1.25.mp4,対戦風景,Set(2)119
3258,MM3output_id23_delay0.5.mp4,対戦風景,Set103,MF21output_id3_delay1.75.mp4,対戦風景,Set(2)39
3175,MM3output_id21_delay0.75.mp4,対戦風景,Set103,MF12output_id14_delay0.0.mp4,対戦風景,Set(2)15
10,FF1output_id8_delay1.5.mp4,ファイター,Set103,MF13output_id5_delay0.75.mp4,ファイター,Set(2)14
698,FF1output_id20_delay-1.0.mp4,対戦風景,Set104,MM3output_id10_delay-0.75.mp4,アイテム,Set(2)94
1911,FF1output_id40_delay-0.75.mp4,対戦風景,Set104,FF1output_id21_delay1.25.mp4,対戦風景,Set(2)126
124,FF1output_id11_delay-0.5.mp4,対戦風景,Set104,MM3output_id23_delay-0.5.mp4,対戦風景,Set(2)146
2072,FF1output_id43_delay1.0.mp4,アイテム,Set104,MF12output_id14_delay0.5.mp4,対戦風景,Set(2)7
2337,MM3output_id5_delay1.25.mp4,対戦風景,Set104,MF14output_id26_delay0.5.mp4,対戦風景,Set(2)33
2393,MM3output_id6_delay0.0.mp4,アイテム,Set105,FF2output_id6_delay1.5.mp4,ファイター,Set(2)67
666,FF1output_id20_delay0.5.mp4,対戦風景,Set106,MM1output_id21_delay1.75.mp4,アイテム,Set(2)99
259,FF1output_id13_delay0.75.mp4,アイテム,Set106,MM4output_id24_delay1.75.mp4,対戦風景,Set(2)94
2940,MM3output_id18_delay-1.5.mp4,対戦風景,Set107,FF4output_id25_delay1.0.mp4,アイテム,Set(2)131
989,FF1output_id25_delay0.0.mp4,対戦風景,Set107,MF21output_id6_delay-0.5.mp4,アイテム,Set(2)56
534,FF1output_id17_delay0.5.mp4,アイテム,Set107,MF12output_id29_delay0.0.mp4,対戦風景,Set(2)134
2912,MM3output_id17_delay1.0.mp4,対戦風景,Set107,FF2output_id13_delay0.5.mp4,対戦風景,Set(2)50
1270,FF1output_id30_delay1.5.mp4,ファイター,Set107,MM3output_id23_delay-1.25.mp4,対戦風景,Set(2)135
3328,MM3output_id24_delay-0.5.mp4,対戦風景,Set108,MF12output_id11_delay1.5.mp4,アイテム,Set(2)124
1240,FF1output_id29_delay-0.5.mp4,ファイター,Set108,MM1output_id28_delay1.5.mp4,対戦風景,Set(2)141
2214,FF1output_id45_delay0.5.mp4,対戦風景,Set108,MF13output_id25_delay0.0.mp4,対戦風景,Set(2)113
2671,MM3output_id13_delay0.75.mp4,対戦風景,Set108,MM3output_id13_delay0.0.mp4,対戦風景,Set(2)73
2625,MM3output_id10_delay1.25.mp4,アイテム,Set108,MF12output_id27_delay0.5.mp4,アイテム,Set(2)40
1058,FF1output_id26_delay-1.0.mp4,ファイター,Set109,FF4output_id28_delay-0.75.mp4,アイテム,Set(2)43
1587,FF1output_id35_delay-0.75.mp4,対戦風景,Set109,MF22output_id6_delay-0.75.mp4,対戦風景,Set(2)27
594,FF1output_id18_delay0.5.mp4,アイテム,Set109,MF12output_id12_delay1.75.mp4,対戦風景,Set(2)98
3337,MM3output_id24_delay-1.25.mp4,対戦風景,Set110,FF4output_id23_delay-1.0.mp4,アイテム,Set(2)134
2690,MM3output_id13_delay-1.0.mp4,対戦風景,Set110,MF24output_id11_delay-0.75.mp4,アイテム,Set(2)105
3074,MM3output_id20_delay-1.0.mp4,アイテム,Set110,FF3output_id8_delay-0.75.mp4,アイテム,Set(2)32
568,FF1output_id18_delay-0.5.mp4,アイテム,Set110,MF21output_id9_delay1.5.mp4,アシストフィギュア,Set(2)8
815,FF1output_id22_delay1.75.mp4,ファイター,Set110,MF21output_id22_delay-1.25.mp4,アシストフィギュア,Set(2)19
1849,FF1output_id39_delay-1.25.mp4,対戦風景,Set111,MM4output_id28_delay-1.0.mp4,対戦風景,Set(2)117
746,FF1output_id21_delay-1.0.mp4,対戦風景,Set111,MF23output_id5_delay-0.75.mp4,ファイター,Set(2)29
411,FF1output_id15_delay-0.75.mp4,ファイター,Set111,MF22output_id12_delay-0.75.mp4,対戦風景,Set(2)129
2047,FF1output_id43_delay0.75.mp4,アイテム,Set111,FF1output_id38_delay0.0.mp4,対戦風景,Set(2)7
441,FF1output_id16_delay1.25.mp4,アイテム,Set111,FF2output_id17_delay0.5.mp4,アイテム,Set(2)102
946,FF1output_id24_delay1.5.mp4,アイテム,Set111,MM1output_id26_delay0.75.mp4,対戦風景,Set(2)70
2243,FF1output_id47_delay1.75.mp4,対戦結果,Set111,MF23output_id9_delay0.75.mp4,ファイター,Set(2)102
2354,MM3output_id6_delay-1.0.mp4,アイテム,Set112,MF13output_id3_delay-0.75.mp4,ファイター,Set(2)116
715,FF1output_id20_delay0.75.mp4,対戦風景,Set112,MF24output_id20_delay1.75.mp4,対戦風景,Set(2)130
3392,MM3output_id25_delay1.0.mp4,対戦風景,Set112,MF22output_id21_delay0.5.mp4,対戦風景,Set(2)72
3035,MM3output_id19_delay1.75.mp4,アイテム,Set112,MM1output_id20_delay0.75.mp4,対戦風景,Set(2)128
3444,MM3output_id26_delay-1.5.mp4,アイテム,Set113,MF23output_id6_delay1.0.mp4,対戦風景,Set(2)124
1008,FF1output_id25_delay-1.5.mp4,対戦風景,Set113,FF1output_id38_delay-1.0.mp4,対戦風景,Set(2)73
144,FF1output_id11_delay-1.5.mp4,対戦風景,Set114,MM2output_id10_delay-1.0.mp4,対戦風景,Set(2)69
3422,MM3output_id26_delay-1.0.mp4,アイテム,Set115,MM1output_id27_delay1.25.mp4,対戦風景,Set(2)63
2602,MM3output_id10_delay1.5.mp4,アイテム,Set115,MM3output_id29_delay0.75.mp4,対戦風景,Set(2)122
1415,FF1output_id32_delay1.75.mp4,対戦風景,Set115,FF1output_id34_delay-1.25.mp4,アイテム,Set(2)20
1999,FF1output_id42_delay0.75.mp4,対戦風景,Set116,FF3output_id5_delay0.0.mp4,アイテム,Set(2)102
1688,FF1output_id37_delay1.0.mp4,対戦風景,Set116,MF14output_id27_delay0.5.mp4,対戦風景,Set(2)83
1036,FF1output_id26_delay-0.5.mp4,ファイター,Set117,MF12output_id25_delay-0.5.mp4,対戦風景,Set(2)63
3017,MM3output_id19_delay0.0.mp4,アイテム,Set117,MM1output_id21_delay1.5.mp4,アイテム,Set(2)112
126,FF1output_id11_delay0.5.mp4,対戦風景,Set117,FF1output_id18_delay0.0.mp4,アイテム,Set(2)41
535,FF1output_id17_delay0.75.mp4,アイテム,Set117,FF2output_id31_delay0.0.mp4,対戦風景,Set(2)21
2925,MM3output_id17_delay1.25.mp4,対戦風景,Set117,FF1output_id32_delay-1.5.mp4,対戦風景,Set(2)136
2881,MM3output_id17_delay-1.25.mp4,対戦風景,Set118,MF24output_id21_delay-1.0.mp4,アイテム,Set(2)67
2757,MM3output_id14_delay1.25.mp4,対戦風景,Set118,FF2output_id9_delay-1.5.mp4,アイテム,Set(2)140
875,FF1output_id23_delay1.75.mp4,アイテム,Set118,FF4output_id13_delay0.75.mp4,対戦風景,Set(2)49
2239,FF1output_id47_delay0.75.mp4,対戦結果,Set120,MF13output_id30_delay0.0.mp4,対戦結果,Set(2)107
1881,FF1output_id40_delay1.25.mp4,対戦風景,Set120,FF3output_id21_delay0.5.mp4,対戦風景,Set(2)53
864,FF1output_id23_delay-1.5.mp4,アイテム,Set121,MM3output_id10_delay-1.0.mp4,アイテム,Set(2)64
61,FF1output_id10_delay-1.25.mp4,対戦風景,Set121,MM4output_id12_delay1.0.mp4,対戦風景,Set(2)42
3198,MM3output_id22_delay0.5.mp4,対戦風景,Set121,FF3output_id12_delay0.0.mp4,ファイター,Set(2)57
560,FF1output_id18_delay1.0.mp4,アイテム,Set121,MF22output_id21_delay0.5.mp4,対戦風景,Set(2)125
2989,MM3output_id18_delay-1.25.mp4,対戦風景,Set122,MF12output_id18_delay1.0.mp4,ファイター,Set(2)121
2295,MM3output_id5_delay-0.75.mp4,対戦風景,Set122,FF1output_id27_delay1.25.mp4,対戦風景,Set(2)130
2814,MM3output_id15_delay0.5.mp4,対戦風景,Set122,FF1output_id23_delay0.0.mp4,アイテム,Set(2)27
2810,MM3output_id15_delay-1.0.mp4,対戦風景,Set123,MM2output_id18_delay-0.75.mp4,対戦風景,Set(2)31
1299,FF1output_id30_delay-0.75.mp4,ファイター,Set123,MM3output_id24_delay-0.75.mp4,対戦風景,Set(2)34
2500,MM3output_id8_delay-0.5.mp4,アイテム,Set123,MM3output_id16_delay-0.5.mp4,対戦風景,Set(2)109
1685,FF1output_id37_delay0.0.mp4,対戦風景,Set123,FF1output_id41_delay-0.5.mp4,対戦風景,Set(2)83
1951,FF1output_id41_delay0.75.mp4,対戦風景,Set123,MM1output_id25_delay0.0.mp4,対戦風景,Set(2)146
2204,FF1output_id45_delay1.0.mp4,対戦風景,Set123,MF22output_id21_delay-1.5.mp4,対戦風景,Set(2)85
3310,MM3output_id24_delay1.5.mp4,対戦風景,Set123,MM4output_id30_delay-1.25.mp4,対戦風景,Set(2)36
732,FF1output_id21_delay-1.5.mp4,対戦風景,Set124,MF22output_id15_delay1.0.mp4,アイテム,Set(2)109
1477,FF1output_id33_delay-1.25.mp4,アイテム,Set124,FF4output_id15_delay1.0.mp4,ファイター,Set(2)15
3080,MM3output_id20_delay1.0.mp4,アイテム,Set124,FF2output_id31_delay0.5.mp4,対戦風景,Set(2)11
574,FF1output_id18_delay1.5.mp4,アイテム,Set124,MF13output_id6_delay-1.25.mp4,ファイター,Set(2)134
3049,MM3output_id19_delay-1.25.mp4,アイテム,Set125,MF12output_id9_delay-1.0.mp4,対戦風景,Set(2)40
2152,FF1output_id44_delay-0.5.mp4,ファイター,Set125,MM4output_id12_delay1.5.mp4,対戦風景,Set(2)23
1723,FF1output_id37_delay0.75.mp4,対戦風景,Set125,FF3output_id25_delay1.75.mp4,対戦風景,Set(2)61
3243,MM3output_id23_delay-0.75.mp4,対戦風景,Set126,MF21output_id11_delay-0.75.mp4,アイテム,Set(2)57
